Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
169,8.0,0.0,0.0,1795.0,9.0,316.0,13294.0,0.1,159.5170000000003,0.0,0.0,3134.2227766513824,,,,,,,,,,,,,,,,,,,,,78.30927114826886,40.17869287072433,135.04121771135203,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,1889.0,10.0,94.0,13388.0,0.1,46.41079999999994,0.0,0.0,3143.330222606659,,,,,,,,,,,,,,,,,,,,,20.344946602498972,14.270702872019005,44.58750544274519,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,1999.0,11.0,110.0,13498.0,0.1,47.80959999999993,0.0,0.0,3153.9561264514923,,,,,,,,,,,,,,,,,,,,,21.48351094442794,14.555454382419143,45.537443144959695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,2250.0,12.0,251.0,13749.0,0.1,107.54040000000022,0.0,0.0,3178.061858177185,,,,,,,,,,,,,,,,,,,,,51.13282537316008,28.26110211558947,94.89575745048035,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,2296.0,13.0,46.0,13795.0,0.1,18.60860000000002,0.0,0.0,3182.4649562835693,,,,,,,,,,,,,,,,,,,,,7.7532794604854995,6.1397701541255225,18.28850787205389,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,2604.0,14.0,308.0,14103.0,0.1,161.20000000000053,0.0,0.0,3211.684117078781,,,,,,,,,,,,,,,,,,,,,73.69563888919116,40.83673472992384,138.77916276850354,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,2716.0,15.0,112.0,14215.0,0.1,58.20559999999993,0.0,0.0,3222.436925172806,,,,,,,,,,,,,,,,,,,,,27.97750671986386,17.08065137466787,55.182428922791935,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,2827.0,16.0,111.0,14326.0,0.1,56.611799999999924,0.0,0.0,3233.2065439224243,,,,,,,,,,,,,,,,,,,,,24.71533724392986,16.818783039525538,53.97629618199159,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,2896.0,17.0,69.0,14395.0,0.1,29.410800000000005,0.0,0.0,3239.894638299942,,,,,,,,,,,,,,,,,,,,,11.978426057508267,9.0209437954001,28.641543046582044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,3066.0,18.0,170.0,14565.0,0.1,84.31199999999997,0.0,0.0,3256.484124660492,,,,,,,,,,,,,,,,,,,,,38.14348817786236,23.535575774986913,77.98349601830405,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,3120.0,19.0,54.0,14619.0,0.1,20.610800000000015,0.0,0.0,3262.0065257549286,,,,,,,,,,,,,,,,,,,,,8.615539619676516,7.163623956596757,20.18591249962422,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,3432.0,20.0,312.0,14931.0,0.1,155.42440000000045,0.0,0.0,3291.7782216072083,,,,,,,,,,,,,,,,,,,,,65.5261444496521,38.55009187635309,135.25060889889744,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,302.0,1.0,302.0,15233.0,0.1,129.55640000000028,0.0,0.0,3862.980231285095,,,,,,,,,,,,,,,,,,,,,54.31862392839505,30.510978934966026,113.37881983447383,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,543.0,2.0,241.0,15474.0,0.1,109.83040000000014,0.0,0.0,3885.8501374721527,,,,,,,,,,,,,,,,,,,,,47.50696790674482,29.261931353576657,98.57827871362305,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,837.0,3.0,294.0,15768.0,0.1,147.82380000000035,0.0,0.0,3913.61589384079,,,,,,,,,,,,,,,,,,,,,70.14706180392193,36.367954343187115,127.45534706843677,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,1132.0,4.0,295.0,16063.0,0.1,129.13680000000025,0.0,0.0,3941.8823068141937,,,,,,,,,,,,,,,,,,,,,57.91292557594256,33.29905153357122,112.2769285352389,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,1445.0,5.0,313.0,16376.0,0.1,151.33520000000038,0.0,0.0,3971.151225090027,,,,,,,,,,,,,,,,,,,,,69.84344076671822,35.03766781656524,129.7335403872514,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1682.0,6.0,237.0,16613.0,0.1,108.33480000000017,0.0,0.0,3993.6347103118896,,,,,,,,,,,,,,,,,,,,,51.27469566361483,28.095634756003047,96.37535145528241,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1978.0,7.0,296.0,16909.0,0.1,157.70860000000025,0.0,0.0,4021.689293861389,,,,,,,,,,,,,,,,,,,,,72.37046496336721,39.12727228194041,136.55992566224214,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,2045.0,8.0,67.0,16976.0,0.1,27.118200000000005,0.0,0.0,4028.180098295212,,,,,,,,,,,,,,,,,,,,,12.246874968189468,7.91062608469651,26.350333694185977,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,2134.0,9.0,89.0,17065.0,0.1,31.226399999999995,0.0,0.0,4036.886433362961,,,,,,,,,,,,,,,,,,,,,15.437783136075343,9.045252195403698,29.91223185236217,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,2165.0,10.0,31.0,17096.0,0.1,12.609,0.0,0.0,4040.116865158081,,,,,,,,,,,,,,,,,,,,,4.449589483230955,4.3663686170034035,12.49604231460674,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,2476.0,11.0,311.0,17407.0,0.1,158.61000000000035,0.0,0.0,4069.8391902446747,,,,,,,,,,,,,,,,,,,,,73.94085528856782,38.10150251363418,135.88603017958448,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,2651.0,12.0,175.0,17582.0,0.1,84.20700000000006,0.0,0.0,4086.7623159885406,,,,,,,,,,,,,,,,,,,,,37.70711502847768,23.938528695762898,77.76370451534262,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,2801.0,13.0,150.0,17732.0,0.1,70.01179999999998,0.0,0.0,4101.093513727188,,,,,,,,,,,,,,,,,,,,,30.830353223409507,20.591657266258235,65.51821793413899,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,2979.0,14.0,178.0,17910.0,0.1,87.92240000000001,0.0,0.0,4117.94921875,,,,,,,,,,,,,,,,,,,,,41.5895162453759,24.7637692128204,80.68074692141907,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,3295.0,15.0,316.0,18226.0,0.1,165.5072000000005,0.0,0.0,4148.056665897369,,,,,,,,,,,,,,,,,,,,,74.23822144212961,41.99097777763132,142.33244458100455,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,3553.0,16.0,258.0,18484.0,0.1,115.24240000000016,0.0,0.0,4172.3321805000305,,,,,,,,,,,,,,,,,,,,,49.177886307095015,29.275030321592926,102.75992241768249,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,3864.0,17.0,311.0,18795.0,0.1,155.22800000000052,0.0,0.0,4202.184869527817,,,,,,,,,,,,,,,,,,,,,65.56630265038127,39.00120161047806,135.10695868614502,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,4170.0,18.0,306.0,19101.0,0.1,153.5190000000004,0.0,0.0,4231.476117610931,,,,,,,,,,,,,,,,,,,,,70.27768009947599,37.01998595358861,132.27845452014623,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,4495.0,19.0,325.0,19426.0,0.1,172.31360000000055,0.0,0.0,4262.5239408016205,,,,,,,,,,,,,,,,,,,,,78.42629158602543,41.39250083860026,147.11914640821178,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,4788.0,20.0,293.0,19719.0,0.1,163.60740000000035,0.0,0.0,4290.004031419754,,,,,,,,,,,,,,,,,,,,,73.4777191197413,39.73394627991968,142.3630119588216,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,29.0,1.0,29.0,19748.0,0.1,11.907800000000002,0.0,0.0,5041.610350608826,,,,,,,,,,,,,,,,,,,,,4.170217473827936,3.9758842717828493,11.81047282844305,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,335.0,2.0,306.0,20054.0,0.1,157.42060000000035,0.0,0.0,5071.187445163727,,,,,,,,,,,,,,,,,,,,,75.96092933033009,40.37199021109864,134.44531180321366,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,450.0,3.0,115.0,20169.0,0.1,53.61779999999996,0.0,0.0,5082.333920955658,,,,,,,,,,,,,,,,,,,,,23.81921605069837,15.710857058655666,50.98050017401757,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,569.0,4.0,119.0,20288.0,0.1,55.61359999999992,0.0,0.0,5093.7339153289795,,,,,,,,,,,,,,,,,,,,,27.176139737402796,16.695004978255312,52.484555998690475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,895.0,5.0,326.0,20614.0,0.1,159.33160000000032,0.0,0.0,5124.378388881683,,,,,,,,,,,,,,,,,,,,,71.3092106676778,40.02879475173864,136.35737571639413,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,960.0,6.0,65.0,20679.0,0.1,31.406199999999995,0.0,0.0,5130.774618625641,,,,,,,,,,,,,,,,,,,,,14.532451087451829,9.987788196637597,30.52260536744515,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,1256.0,7.0,296.0,20975.0,0.1,126.34400000000022,0.0,0.0,5159.014830350876,,,,,,,,,,,,,,,,,,,,,61.18264602206303,33.619335635886635,108.45072978631221,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,1560.0,8.0,304.0,21279.0,0.1,161.8220000000004,0.0,0.0,5187.843488693237,,,,,,,,,,,,,,,,,,,,,78.13142177208529,40.325457877277096,138.3466026399634,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1666.0,9.0,106.0,21385.0,0.1,49.80739999999993,0.0,0.0,5197.9226059913635,,,,,,,,,,,,,,,,,,,,,23.21293481629619,14.620898121485785,47.441664797402595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,1938.0,10.0,272.0,21657.0,0.1,137.52520000000013,0.0,0.0,5223.635544538498,,,,,,,,,,,,,,,,,,,,,62.98611188111743,36.075890412597964,120.63412518458011,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,2243.0,11.0,305.0,21962.0,0.1,170.9058000000004,0.0,0.0,5252.157160997391,,,,,,,,,,,,,,,,,,,,,77.96826618944507,43.207107414384396,147.42017173551858,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,2319.0,12.0,76.0,22038.0,0.1,35.70479999999996,0.0,0.0,5259.742183685303,,,,,,,,,,,,,,,,,,,,,16.938845884825238,10.786295091742875,34.48638599836402,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,2500.0,13.0,181.0,22219.0,0.1,90.8108,0.0,0.0,5276.736055612564,,,,,,,,,,,,,,,,,,,,,42.52576194354462,25.663351171571342,83.28011403617681,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,2752.0,14.0,252.0,22471.0,0.1,106.55460000000011,0.0,0.0,5300.6620416641235,,,,,,,,,,,,,,,,,,,,,46.27748335120865,28.080244375512102,95.08274460195473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,2970.0,15.0,218.0,22689.0,0.1,115.3064000000001,0.0,0.0,5321.40252161026,,,,,,,,,,,,,,,,,,,,,54.84298588550777,30.890175716987983,103.55764080092044,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,3218.0,16.0,248.0,22937.0,0.1,129.6058000000003,0.0,0.0,5344.795620679855,,,,,,,,,,,,,,,,,,,,,57.60551699672792,33.79249098820553,115.55061746913223,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,3315.0,17.0,97.0,23034.0,0.1,48.20719999999995,0.0,0.0,5353.974102258682,,,,,,,,,,,,,,,,,,,,,23.074406214303586,14.379153241545671,46.06105865346083,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,3383.0,18.0,68.0,23102.0,0.1,22.423200000000016,0.0,0.0,5361.076552867889,,,,,,,,,,,,,,,,,,,,,8.640219552752502,7.29876761317768,21.879401995000833,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,3526.0,19.0,143.0,23245.0,0.1,69.31700000000002,0.0,0.0,5374.843657016754,,,,,,,,,,,,,,,,,,,,,32.31677000289322,19.956095001920442,64.82528763957784,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,3849.0,20.0,323.0,23568.0,0.1,151.53600000000048,0.0,0.0,5405.81623840332,,,,,,,,,,,,,,,,,,,,,65.37599902877987,33.89118794286816,130.6807831993195,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,122.0,1.0,122.0,23690.0,0.1,56.8145999999999,0.0,0.0,6028.148679494858,,,,,,,,,,,,,,,,,,,,,24.72674239218222,15.64893530294123,53.90569491228343,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,230.0,2.0,108.0,23798.0,0.1,54.606599999999936,0.0,0.0,6038.661210536957,,,,,,,,,,,,,,,,,,,,,24.258459917471374,15.662577383877043,52.090815869836916,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,525.0,3.0,295.0,24093.0,0.1,135.84840000000014,0.0,0.0,6066.670918226242,,,,,,,,,,,,,,,,,,,,,63.162835889321,32.88597042002253,117.45014625501409,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,807.0,4.0,282.0,24375.0,0.1,148.52200000000028,0.0,0.0,6093.117160558701,,,,,,,,,,,,,,,,,,,,,65.91024230871845,40.06986769570727,130.195572618606,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,887.0,5.0,80.0,24455.0,0.1,33.01199999999996,0.0,0.0,6100.802176952362,,,,,,,,,,,,,,,,,,,,,14.125717442059434,10.725217572831287,31.945802263359695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,1212.0,6.0,325.0,24780.0,0.1,159.1200000000004,0.0,0.0,6131.636801958084,,,,,,,,,,,,,,,,,,,,,70.05045201670515,39.50282454844827,136.62671990766626,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,1516.0,7.0,304.0,25084.0,0.1,159.4182000000003,0.0,0.0,6160.196268558502,,,,,,,,,,,,,,,,,,,,,75.43122212397402,39.75716170784669,136.76049269921768,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,1813.0,8.0,297.0,25381.0,0.1,157.9084000000004,0.0,0.0,6188.273552656174,,,,,,,,,,,,,,,,,,,,,71.74447434626626,40.87570988318283,136.87390204935565,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,2120.0,9.0,307.0,25688.0,0.1,136.44760000000014,0.0,0.0,6217.604193210602,,,,,,,,,,,,,,,,,,,,,66.97863454370629,36.39197322383505,116.11727763307067,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,2436.0,10.0,316.0,26004.0,0.1,165.81520000000043,0.0,0.0,6247.229540109634,,,,,,,,,,,,,,,,,,,,,72.18011200101607,42.427659016182936,143.29272676848922,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,2740.0,11.0,304.0,26308.0,0.1,151.41460000000035,0.0,0.0,6275.932958602905,,,,,,,,,,,,,,,,,,,,,66.07814214434208,39.51391700598896,131.58989298419533,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,3071.0,12.0,331.0,26639.0,0.1,171.2042000000004,0.0,0.0,6307.686747074127,,,,,,,,,,,,,,,,,,,,,75.78177482884267,42.32244577063217,146.41311234322714,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,3217.0,13.0,146.0,26785.0,0.1,74.01139999999995,0.0,0.0,6321.415405988693,,,,,,,,,,,,,,,,,,,,,34.47248489004693,21.81172037264714,69.11658125197589,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,3245.0,14.0,28.0,26813.0,0.1,13.305599999999998,0.0,0.0,6324.389160633087,,,,,,,,,,,,,,,,,,,,,5.682826807817738,4.578154483742331,13.172813303174152,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,3566.0,15.0,321.0,27134.0,0.1,153.02080000000058,0.0,0.0,6354.411582946777,,,,,,,,,,,,,,,,,,,,,66.50914250952266,38.4330221346677,131.93510352639257,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,3732.0,16.0,166.0,27300.0,0.1,82.7182,0.0,0.0,6369.997597932816,,,,,,,,,,,,,,,,,,,,,35.918258790342975,22.69775474582742,76.90951115359915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,3964.0,17.0,232.0,27532.0,0.1,118.11660000000022,0.0,0.0,6392.088242053986,,,,,,,,,,,,,,,,,,,,,51.54899843998409,31.850519679353145,106.36986572350503,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,4269.0,18.0,305.0,27837.0,0.1,160.60860000000048,0.0,0.0,6420.964237451553,,,,,,,,,,,,,,,,,,,,,72.00007322062547,39.44064033590919,138.9262913240661,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,4420.0,19.0,151.0,27988.0,0.1,83.2088,0.0,0.0,6435.57367348671,,,,,,,,,,,,,,,,,,,,,38.16487377408228,24.156512129799452,77.60102851611725,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,4466.0,20.0,46.0,28034.0,0.1,22.907000000000007,0.0,0.0,6439.989105224609,,,,,,,,,,,,,,,,,,,,,9.349310007463263,7.170024211516583,22.521953123951466,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,152.0,1.0,152.0,28186.0,0.1,76.41460000000002,0.0,0.0,7154.3831152915955,,,,,,,,,,,,,,,,,,,,,36.73728900275005,21.065341057217736,70.97240591099808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,455.0,2.0,303.0,28489.0,0.1,149.73200000000026,0.0,0.0,7182.998650789261,,,,,,,,,,,,,,,,,,,,,67.57104264134449,35.401497611970676,129.51687831943326,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,558.0,3.0,103.0,28592.0,0.1,49.50559999999994,0.0,0.0,7192.839978456497,,,,,,,,,,,,,,,,,,,,,23.70815644336158,14.26230677420286,47.15792858557632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,587.0,4.0,29.0,28621.0,0.1,10.108999999999998,0.0,0.0,7195.854512214661,,,,,,,,,,,,,,,,,,,,,3.5721848219109105,3.5199917572840915,10.025447509736548,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,923.0,5.0,336.0,28957.0,0.1,174.40000000000057,0.0,0.0,7228.039034843445,,,,,,,,,,,,,,,,,,,,,80.13863002235166,42.7436946454754,147.76881016400773,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
