Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
180,8.0,0.0,0.0,4087.0,20.0,165.0,19640.0,0.1,140.0,0.0,0.0,4470.032021522522,,,,,,,,,,,,,,,,,,,,,63.032912029178526,37.10426361890399,129.8591579719715,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,140.0,1.0,140.0,19780.0,0.1,115.5,0.0,0.0,5135.77490568161,,,,,,,,,,,,,,,,,,,,,54.9644968266998,31.99387032014798,108.02090423182145,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,197.0,2.0,57.0,19837.0,0.1,46.0,0.0,0.0,5141.465043544769,,,,,,,,,,,,,,,,,,,,,24.42935782421998,12.302519391105227,44.69687565846071,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,528.0,3.0,331.0,20168.0,0.1,279.5,0.0,0.0,5173.605747938156,,,,,,,,,,,,,,,,,,,,,130.9412373660734,69.78360835833742,236.6314767538608,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,627.0,4.0,99.0,20267.0,0.1,76.0,0.0,0.0,5183.452851295471,,,,,,,,,,,,,,,,,,,,,36.495468430576175,19.54997296808003,72.53193997337978,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,964.0,5.0,337.0,20604.0,0.1,293.0,0.0,0.0,5216.051967144012,,,,,,,,,,,,,,,,,,,,,131.896124275403,70.73061889826512,249.04885477989436,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,1013.0,6.0,49.0,20653.0,0.1,37.5,0.0,0.0,5221.386637210846,,,,,,,,,,,,,,,,,,,,,21.396239945021698,10.35845980206036,36.524596911920874,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,1089.0,7.0,76.0,20729.0,0.1,69.0,0.0,0.0,5229.346055984497,,,,,,,,,,,,,,,,,,,,,32.16560930206946,20.566908953756183,66.68872445322474,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,1431.0,8.0,342.0,21071.0,0.1,300.0,0.0,0.0,5263.002359390259,,,,,,,,,,,,,,,,,,,,,139.07361176649724,73.7625501509348,252.94245674689503,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,1462.0,9.0,31.0,21102.0,0.1,20.0,0.0,0.0,5266.388091087341,,,,,,,,,,,,,,,,,,,,,9.525024841739134,6.201852308386906,19.74419287145613,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,1484.0,10.0,22.0,21124.0,0.1,10.5,0.0,0.0,5268.732352733612,,,,,,,,,,,,,,,,,,,,,5.687223214811417,3.1015084718363406,10.395662017647426,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,1789.0,11.0,305.0,21429.0,0.1,275.5,0.0,0.0,5298.156268358231,,,,,,,,,,,,,,,,,,,,,129.63669457172458,67.158520404193,236.43343859938432,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,2078.0,12.0,289.0,21718.0,0.1,233.5,0.0,0.0,5325.922222614288,,,,,,,,,,,,,,,,,,,,,105.80990325551582,60.491672833588666,203.3273894105879,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,2262.0,13.0,184.0,21902.0,0.1,151.5,0.0,0.0,5343.736555814743,,,,,,,,,,,,,,,,,,,,,74.17228303320138,38.972648261818996,138.1284186307339,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,2590.0,14.0,328.0,22230.0,0.1,286.0,0.0,0.0,5375.229403972626,,,,,,,,,,,,,,,,,,,,,134.627166573138,70.06966084019366,242.32670043818698,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,2919.0,15.0,329.0,22559.0,0.1,274.0,0.0,0.0,5407.058961391449,,,,,,,,,,,,,,,,,,,,,125.54856450048527,67.29770868092288,233.16061033940875,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,3177.0,16.0,258.0,22817.0,0.1,236.0,0.0,0.0,5432.005102396011,,,,,,,,,,,,,,,,,,,,,104.90455890313825,62.49736842203104,209.35312069125231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,3233.0,17.0,56.0,22873.0,0.1,51.0,0.0,0.0,5437.801027536392,,,,,,,,,,,,,,,,,,,,,27.50379810982641,15.025318126823327,49.55885545791008,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,3464.0,18.0,231.0,23104.0,0.1,217.0,0.0,0.0,5460.4969918727875,,,,,,,,,,,,,,,,,,,,,97.8994410837636,57.39949676768012,194.77458350207138,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,3735.0,19.0,271.0,23375.0,0.1,246.0,0.0,0.0,5486.310329914093,,,,,,,,,,,,,,,,,,,,,109.86540238807402,62.07857286192956,216.65957845015404,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,3807.0,20.0,72.0,23447.0,0.1,71.0,0.0,0.0,5493.727351903915,,,,,,,,,,,,,,,,,,,,,35.63718858722846,20.027721949893106,68.57119624300934,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,331.0,1.0,331.0,23778.0,0.1,295.5,0.0,0.0,6142.6055500507355,,,,,,,,,,,,,,,,,,,,,129.2301809298314,73.88447113323697,253.23101891904508,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,397.0,2.0,66.0,23844.0,0.1,60.0,0.0,0.0,6149.100766181946,,,,,,,,,,,,,,,,,,,,,32.2797223360616,17.697428342079675,57.9854512428544,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,433.0,3.0,36.0,23880.0,0.1,32.5,0.0,0.0,6152.75159573555,,,,,,,,,,,,,,,,,,,,,17.911752123486472,9.671734953834177,31.91898297051255,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,761.0,4.0,328.0,24208.0,0.1,276.5,0.0,0.0,6184.589350700378,,,,,,,,,,,,,,,,,,,,,133.4487505703908,66.66532882217068,233.1949665510475,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,849.0,5.0,88.0,24296.0,0.1,67.5,0.0,0.0,6193.568709373474,,,,,,,,,,,,,,,,,,,,,32.40676898416165,19.485312713772103,64.777694941582,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,1182.0,6.0,333.0,24629.0,0.1,307.5,0.0,0.0,6225.955696582794,,,,,,,,,,,,,,,,,,,,,142.83940673711456,76.32798974950867,260.45512735612584,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,1521.0,7.0,339.0,24968.0,0.1,307.0,0.0,0.0,6258.834277391434,,,,,,,,,,,,,,,,,,,,,139.0392130166049,75.14710664218543,260.38621883882985,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,1869.0,8.0,348.0,25316.0,0.1,337.0,0.0,0.0,6293.226172924042,,,,,,,,,,,,,,,,,,,,,150.84493061009738,84.63741866120841,285.07583073332216,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,1984.0,9.0,115.0,25431.0,0.1,113.0,0.0,0.0,6304.717011213303,,,,,,,,,,,,,,,,,,,,,55.817802384506706,31.290384368773616,106.79443480094886,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,2310.0,10.0,326.0,25757.0,0.1,281.0,0.0,0.0,6336.222086191177,,,,,,,,,,,,,,,,,,,,,133.44935370432944,70.80603616785962,237.97121515147649,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,2495.0,11.0,185.0,25942.0,0.1,163.0,0.0,0.0,6354.28053355217,,,,,,,,,,,,,,,,,,,,,71.69685132283814,46.12846025847971,150.0360044782269,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,2828.0,12.0,333.0,26275.0,0.1,285.0,0.0,0.0,6386.821393728256,,,,,,,,,,,,,,,,,,,,,128.01386298342464,67.77597158543773,242.8568544786226,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,3177.0,13.0,349.0,26624.0,0.1,305.5,0.0,0.0,6420.552478313446,,,,,,,,,,,,,,,,,,,,,139.13744039413928,74.97842046329909,257.45568722120066,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,3317.0,14.0,140.0,26764.0,0.1,103.0,0.0,0.0,6434.491302728653,,,,,,,,,,,,,,,,,,,,,52.25217467756617,30.12810034819228,95.87635237353547,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,3580.0,15.0,263.0,27027.0,0.1,229.5,0.0,0.0,6460.542866230011,,,,,,,,,,,,,,,,,,,,,106.13565739091165,60.21185888179654,201.99010031672344,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,3676.0,16.0,96.0,27123.0,0.1,72.5,0.0,0.0,6470.239342451096,,,,,,,,,,,,,,,,,,,,,32.62128017060479,20.48900303160416,69.50730220072118,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,3907.0,17.0,231.0,27354.0,0.1,190.0,0.0,0.0,6492.544737100601,,,,,,,,,,,,,,,,,,,,,84.4514674324404,50.930902065960574,170.8332066031059,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,4244.0,18.0,337.0,27691.0,0.1,278.5,0.0,0.0,6525.852853059769,,,,,,,,,,,,,,,,,,,,,129.17530509989732,65.65655628360489,235.43856387051176,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,4572.0,19.0,328.0,28019.0,0.1,296.0,0.0,0.0,6557.969985246658,,,,,,,,,,,,,,,,,,,,,133.05131674400275,71.40268541374415,252.86464453238742,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,4618.0,20.0,46.0,28065.0,0.1,38.0,0.0,0.0,6562.586463689804,,,,,,,,,,,,,,,,,,,,,21.691307713561226,11.156457596285268,37.0763153996601,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
